profession_code;profession_name;active;category;date_creation;date_creation_mistake;date_modify;date_modify_mistake;deleted;etks
226873;Инженер по приему ремонтного фонда и выдаче готовой продукции;t;2;2015-04-21;0;2015-04-21;0;f;
256173;Помощник (советник) федерального министра;t;2;2015-04-21;0;2015-04-21;0;f;
143810;Машинист штыревого крана;t;5;2015-04-21;0;2015-04-21;0;f;8
254962;Первый заместитель Председателя Верховного Суда Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
134101;Литейщик цветных металлов;t;3-5;2015-04-21;0;2015-04-21;0;f;8
266692;Старший инспектор по эксплуатации атомной станции;t;2;2015-04-21;0;2015-04-21;0;f;
167675;Подручный сталевара электропечи;t;1-6;2015-04-21;0;2015-04-21;0;f;7
112954;Бурильщик шпуров;t;3-6;2015-04-21;0;2015-04-21;0;f;4
279315;Юрисконсульт;t;2;2015-04-21;0;2015-04-21;0;f;
105734;Аппаратчик получения метатитановой кислоты;t;4-5;2015-04-21;0;2015-04-21;0;f;26
190686;Сыродел-мастер;t;5-6;2015-04-21;0;2015-04-21;0;f;52
152896;Обработчик изделий из янтаря;t;3-5;2015-04-21;0;2015-04-21;0;f;65
230084;Инспектор по учету и распределению жилой площади;t;2;2015-04-21;0;2015-04-21;0;f;
221161;Заведующий санпропускником;t;1;2015-04-21;0;2015-04-21;0;f;
231621;Инструктор по основной деятельности;t;2;2015-04-21;0;2015-04-21;0;f;
100232;Автоматчик вязальных автоматов;t;3-4;2015-04-21;0;2015-04-21;0;f;34
261970;Руководитель Секретариата Председателя Конституционного Суда Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
116090;Газовщик доменной печи;t;3-8;2015-04-21;0;2015-04-21;0;f;7
215077;Директор (начальник) преобразовательного комплекса;t;1;2015-04-21;0;2015-04-21;0;f;
196521;Шлифовщик микалекса;t;3;2015-04-21;0;2015-04-21;0;f;43
113406;Вальцовщик профилегибочного агрегата;t;3-6;2015-04-21;0;2015-04-21;0;f;7
144762;Модельер коробок;t;5;2015-04-21;0;2015-04-21;0;f;41
123126;Изготовитель жгутов;t;2-3;2015-04-21;0;2015-04-21;0;f;44
190101;Сшивальщик-проклейщик;t;2-3;2015-04-21;0;2015-04-21;0;f;17
108840;Аппаратчик производства цианистых металлов;t;5;2015-04-21;0;2015-04-21;0;f;25
250637;Начальник управления Президента Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
184371;Скорняк-раскройщик;t;;2015-04-21;0;2015-04-21;0;f;45
198724;Электромонтер приемопередающей станции спутниковой связи;t;3-6;2015-04-21;0;2015-04-21;0;f;58
204677;Врач-психиатр-нарколог участковый;t;2;2015-04-21;0;2015-04-21;0;f;
118950;Дояр;t;4-6;2015-04-21;0;2015-04-21;0;f;70
225512;Инженер по горным работам;t;2;2015-04-21;0;2015-04-21;0;f;
215046;Директор предприятия сетей (тепловых, электрических);t;1;2015-04-21;0;2015-04-21;0;f;
261186;Руководитель Аппарата Государственной Думы Федерального Собрания;t;1;2015-04-21;0;2015-04-21;0;f;
111294;Армировщик кабельных изделий;t;1-2;2015-04-21;0;2015-04-21;0;f;19
150513;Намотчик сеток;t;2-3;2015-04-21;0;2015-04-21;0;f;44
115242;Выборщик фарфоровых, фаянсовых и керамических изделий;t;1-3;2015-04-21;0;2015-04-21;0;f;45
271648;Тренер;t;2;2015-04-21;0;2015-04-21;0;f;
219668;Заведующий душевой;t;1;2015-04-21;0;2015-04-21;0;f;
195891;Чистильщик шпуль;t;1;2015-04-21;0;2015-04-21;0;f;47
226426;Инженер по организации управления производством;t;2;2015-04-21;0;2015-04-21;0;f;
128312;Колорист;t;3-6;2015-04-21;0;2015-04-21;0;f;59
244744;Начальник Главного управления федерального казначейства;t;1;2015-04-21;0;2015-04-21;0;f;
104125;Аппаратчик обжига;t;3, 6;2015-04-21;0;2015-04-21;0;f;24
196273;Шламовщик-бассейнщик;t;2-4;2015-04-21;0;2015-04-21;0;f;4
221920;Заведующий экспедицией;t;1;2015-04-21;0;2015-04-21;0;f;
424742;Инженер-испытатель;t;2;2015-04-21;0;2015-04-21;0;f;
464720;Смотритель зданий и сооружений;t;2;2015-04-21;0;2015-04-21;0;f;
240353;Машинистка редакции;t;3;2015-04-21;0;2015-04-21;0;f;
181117;Санитар ветеринарный;t;3-4;2015-04-21;0;2015-04-21;0;f;70
172033;Приготовитель пульпы;t;2-3;2015-04-21;0;2015-04-21;0;f;44
166901;Подборщик камней;t;3-4;2015-04-21;0;2015-04-21;0;f;65
141779;Машинист силиконовой машины;t;3-4;2015-04-21;0;2015-04-21;0;f;41
230135;Инспектор - приемщик заводской;t;2;2015-04-21;0;2015-04-21;0;f;
104572;Аппаратчик отбеливания;t;3-5;2015-04-21;0;2015-04-21;0;f;27
100035;Авербандщик;t;2-5;2015-04-21;0;2015-04-21;0;f;47
180631;Реставратор язычковых инструментов;t;5-6;2015-04-21;0;2015-04-21;0;f;63
104144;Аппаратчик облагораживания гексола;t;4;2015-04-21;0;2015-04-21;0;f;27
160206;Оператор сейсмопрогноза;t;4;2015-04-21;0;2015-04-21;0;f;1
130187;Контролер по качеству нефти и нефтепродуктов;t;4;2015-04-21;0;2015-04-21;0;f;36
201683;Артист хора;t;2;2015-04-21;0;2015-04-21;0;f;
115789;Выставщик;t;4-5;2015-04-21;0;2015-04-21;0;f;42
228366;Инженер-радиофизик;t;2;2015-04-21;0;2015-04-21;0;f;
137631;Машинист книговставочной машины;t;2-4;2015-04-21;0;2015-04-21;0;f;59
163388;Отделочник художественных изделий;t;1-4;2015-04-21;0;2015-04-21;0;f;65
114362;Видеотекарь;t;4;2015-04-21;0;2015-04-21;0;f;62
271703;Тренер-механик сборной команды;t;2;2015-04-21;0;2015-04-21;0;f;
103635;Аппаратчик мягчения кожевенных полуфабрикатов и меховых шкурок;t;2-3;2015-04-21;0;2015-04-21;0;f;48
263707;Секретарь правления;t;1;2015-04-21;0;2015-04-21;0;f;
264964;Советник в Администрации Президента Российской Федерации;t;2;2015-04-21;0;2015-04-21;0;f;
234723;Комендант аэровокзала (агентства);t;3;2015-04-21;0;2015-04-21;0;f;
21687;Диспетчер объединенного диспетчерского управления энергосистемы;t;2;2015-04-21;0;2015-04-21;0;f;
226021;Инженер по метрологии;t;2;2015-04-21;0;2015-04-21;0;f;
259970;Ревизор автомобильного транспорта;t;2;2015-04-21;0;2015-04-21;0;f;
188012;Станочник ребросклеивающего станка;t;2-4;2015-04-21;0;2015-04-21;0;f;40
168019;Полировщик водородным пламенем;t;3;2015-04-21;0;2015-04-21;0;f;27
178561;Регулировщик подачи воды;t;3;2015-04-21;0;2015-04-21;0;f;46
112634;Бригадир трубоволочильного отделения;t;;2015-04-21;0;2015-04-21;0;f;7
155174;Оператор вальцово-каландровой линии производства поливинилхлоридной пленки;t;6;2015-04-21;0;2015-04-21;0;f;27
113980;Варщик тряпья;t;2;2015-04-21;0;2015-04-21;0;f;41
100675;Аппаратчик абсолютирования;t;3;2015-04-21;0;2015-04-21;0;f;31
205773;Генеральный прокурор;t;1;2015-04-21;0;2015-04-21;0;f;
247870;Начальник пароходства;t;1;2015-04-21;0;2015-04-21;0;f;
189208;Сушильщик асбестоцементных изделий;t;2;2015-04-21;0;2015-04-21;0;f;42
142080;Машинист сортировки;t;2;2015-04-21;0;2015-04-21;0;f;4
261538;Руководитель группы (функциональной в прочих областях деятельности);t;1;2015-04-21;0;2015-04-21;0;f;
238029;Мастер базы технического обслуживания флота;t;1;2015-04-21;0;2015-04-21;0;f;
112555;Бригадир разливочных машин;t;;2015-04-21;0;2015-04-21;0;f;7
108080;Аппаратчик производства малотоннажных продуктов;t;2-5;2015-04-21;0;2015-04-21;0;f;7
189778;Сушильщик растений;t;1-3;2015-04-21;0;2015-04-21;0;f;60
202498;Аэрофотогеодезист;t;2;2015-04-21;0;2015-04-21;0;f;
178769;Резчик ампул и трубок;t;1-2;2015-04-21;0;2015-04-21;0;f;31
183574;Сверловщик абразивных изделий;t;2-3;2015-04-21;0;2015-04-21;0;f;17
125935;Испытатель металлических канатов и цепей;t;2-3;2015-04-21;0;2015-04-21;0;f;15
194723;Фотопечатник на эмали;t;1-2;2015-04-21;0;2015-04-21;0;f;65
200549;Агроном по семеноводству (средней квалификации);t;2;2015-04-21;0;2015-04-21;0;f;
184833;Слесарь по изготовлению деталей и узлов систем вентиляции, кондиционирования воздуха, пневмотранспорта и аспирации;t;2-6;2015-04-21;0;2015-04-21;0;f;3
101574;Аппаратчик выпарных аппаратов для получения жидкого продукта;t;5;2015-04-21;0;2015-04-21;0;f;48
139618;Машинист ошпарочного агрегата;t;2-3;2015-04-21;0;2015-04-21;0;f;55
207092;Главный государственный инспектор по геодезическому надзору;t;1;2015-04-21;0;2015-04-21;0;f;
138780;Машинист механизированного оборудования по подъему подвижной (скользящей) опалубки;t;5;2015-04-21;0;2015-04-21;0;f;3
198279;Электромонтер линейных сооружений телефонной связи и радиофикации;t;2-6;2015-04-21;0;2015-04-21;0;f;58
317273;Гофрировщик;t;;2015-04-21;0;2015-04-21;0;f;73
135072;Машинист автовышки и автогидроподъемника;t;4-6;2015-04-21;0;2015-04-21;0;f;3
217535;Диспетчер редакционный;t;2;2015-04-21;0;2015-04-21;0;f;
330259;Контролер прессовых и слесарно-сборочных работ;t;;2015-04-21;0;2015-04-21;0;f;73
189462;Сушильщик изделий;t;3;2015-04-21;0;2015-04-21;0;f;12
127678;Классификаторщик крокуса и наждака;t;2-3;2015-04-21;0;2015-04-21;0;f;44
400700;Администратор информационной безопасности вычислительной сети;t;2;2015-04-21;0;2015-04-21;0;f;
134143;Ловец безнадзорных животных;t;;2015-04-21;0;2015-04-21;0;f;1
428531;Инженер технического отдела автохозяйства;t;2;2015-04-21;0;2015-04-21;0;f;
148439;Навивщик картона;t;3-4;2015-04-21;0;2015-04-21;0;f;65
239209;Мастер по ремонту, наладке, испытаниям и пуску оборудования атомных станций;t;1;2015-04-21;0;2015-04-21;0;f;
127288;Кашировальщик - красильщик фольги;t;3-5;2015-04-21;0;2015-04-21;0;f;8
247210;Начальник отдела в составе департамента (управления) в Аппарате Правительства Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
